ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300320.SZ,20210528,5.46,1.4997,1.811,1.24,1.7471,1.4504,1.3804,60123.4191,48815.194,40423.5874,328273.8683,266530.9592
300320.SZ,20210527,5.42,1.8404,2.2224,1.36,1.7343,1.4398,1.3703,60123.4191,48815.194,40423.5874,325868.9315,264578.3515
300320.SZ,20210526,5.44,2.2265,2.6887,1.94,1.7407,1.4451,1.3753,60123.4191,48815.194,40423.5874,327071.3999,265554.6554
300320.SZ,20210525,5.28,1.0817,1.3062,0.97,1.6895,1.4026,1.3349,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210524,5.3,1.0339,1.2486,0.81,1.6755,1.4079,1.3399,60123.4191,48815.194,40423.5874,318654.1212,258720.5282
300320.SZ,20210521,5.27,0.948,1.1448,0.58,1.666,1.4,1.3323,60123.4191,48815.194,40423.5874,316850.4187,257256.0724
300320.SZ,20210520,5.26,1.4915,1.8011,0.94,1.6629,1.3973,1.3298,60123.4191,48815.194,40423.5874,316249.1845,256767.9204
300320.SZ,20210519,5.37,1.1778,1.4223,0.74,1.6977,1.4265,1.3576,60123.4191,48815.194,40423.5874,322862.7606,262137.5918
300320.SZ,20210518,5.47,0.9282,1.1209,0.55,1.7293,1.4531,1.3829,60123.4191,48815.194,40423.5874,328875.1025,267019.1112
300320.SZ,20210517,5.44,1.8021,2.1762,1.14,1.7198,1.4451,1.3753,60123.4191,48815.194,40423.5874,327071.3999,265554.6554
300320.SZ,20210514,5.54,2.8109,3.3944,2.16,1.7514,1.4717,1.4006,60123.4191,48815.194,40423.5874,333083.7418,270436.1748
300320.SZ,20210513,5.38,1.2287,1.4837,1.03,1.7008,1.4292,1.3601,60123.4191,48815.194,40423.5874,323463.9948,262625.7437
300320.SZ,20210512,5.41,1.198,1.4467,1.0,1.7103,1.4372,1.3677,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210511,5.42,1.459,1.7619,1.24,1.7135,1.4398,1.3703,60123.4191,48815.194,40423.5874,325868.9315,264578.3515
300320.SZ,20210510,5.33,1.2217,1.4753,1.04,1.685,1.4159,1.3475,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210507,5.36,1.3882,1.6764,1.02,1.6945,1.4239,1.3551,60123.4191,48815.194,40423.5874,322261.5264,261649.4398
300320.SZ,20210506,5.27,0.7212,0.8709,0.43,1.666,1.4,1.3323,60123.4191,48815.194,40423.5874,316850.4187,257256.0724
300320.SZ,20210430,5.23,1.1711,1.4142,0.7,1.6534,1.3893,1.3222,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210429,5.29,1.4047,1.6963,0.85,1.6724,1.4053,1.3374,60123.4191,48815.194,40423.5874,318052.887,258232.3763
300320.SZ,20210428,5.28,1.1779,1.4224,0.68,1.6692,1.4026,1.3349,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210427,5.29,2.3551,2.844,1.47,1.6724,1.4053,1.3374,60123.4191,48815.194,40423.5874,318052.887,258232.3763
300320.SZ,20210426,5.45,2.2422,2.7077,1.48,1.7229,1.4478,1.3778,60123.4191,48815.194,40423.5874,327672.6341,266042.8073
300320.SZ,20210423,5.28,1.1774,1.4219,0.71,1.6692,1.4026,1.3349,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210422,5.37,1.2838,1.5502,0.72,1.6977,1.4265,1.3576,60123.4191,48815.194,40423.5874,322862.7606,262137.5918
300320.SZ,20210421,5.41,1.5625,1.8869,0.84,1.7103,1.4372,1.3677,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210420,5.38,1.757,2.1218,1.01,1.7469999999999999,1.4292,1.4292,60123.4191,48815.194,40423.5874,323463.9948,262625.7437
300320.SZ,20210419,5.46,1.7933,2.1656,1.09,1.7730000000000001,1.4504,1.4504,60123.4191,48815.194,40423.5874,328273.8683,266530.9592
300320.SZ,20210416,5.42,1.8811,2.2716,1.25,1.76,1.4398,1.4398,60123.4191,48815.194,40423.5874,325868.9315,264578.3515
300320.SZ,20210415,5.33,1.9043,2.2996,1.4,1.7308,1.4159,1.4159,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210414,5.35,1.921,2.3198,1.47,1.7373,1.4212,1.4212,60123.4191,48815.194,40423.5874,321660.2922,261161.2879
300320.SZ,20210413,5.19,1.2141,1.4661,0.96,1.6853,1.3787,1.3787,60123.4191,48815.194,40423.5874,312040.5451,253350.8569
300320.SZ,20210412,5.16,1.3036,1.5743,1.07,1.6756,1.3707,1.3707,60123.4191,48815.194,40423.5874,310236.8426,251886.401
300320.SZ,20210409,5.28,1.1603,1.4011,0.92,1.7145,1.4026,1.4026,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210408,5.23,1.179,1.4238,0.8,1.6983,1.3893,1.3893,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210407,5.33,1.6898,2.0406,1.18,1.7308,1.4159,1.4159,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210406,5.21,0.9822,1.1861,0.66,1.6918,1.3840000000000001,1.3840000000000001,60123.4191,48815.194,40423.5874,313243.0135,254327.1607
300320.SZ,20210402,5.16,1.1032,1.3323,0.71,1.6756,1.3707,1.3707,60123.4191,48815.194,40423.5874,310236.8426,251886.401
300320.SZ,20210401,5.19,1.3434,1.6223,0.75,1.6853,1.3787,1.3787,60123.4191,48815.194,40423.5874,312040.5451,253350.8569
300320.SZ,20210331,5.23,2.2366,2.7009,1.15,1.6983,1.3893,1.3893,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210330,5.15,1.5076,1.8205,0.7,1.6759,1.3816,1.3681,60123.4191,48815.194,40423.5874,309635.6084,251398.2491
300320.SZ,20210329,5.26,1.2442,1.5025,0.55,1.7117,1.4111,1.3973,60123.4191,48815.194,40423.5874,316249.1845,256767.9204
300320.SZ,20210326,5.3,1.3866,1.6745,0.58,1.7247,1.4218,1.4080000000000001,60123.4191,48815.194,40423.5874,318654.1212,258720.5282
300320.SZ,20210325,5.27,2.6395,3.1875,1.14,1.715,1.4138,1.4,60123.4191,48815.194,40423.5874,316850.4187,257256.0724
300320.SZ,20210324,5.41,2.9397,3.55,1.33,1.7605,1.4513,1.4372,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210323,5.3,2.4834,2.9989,1.05,1.7247,1.4218,1.4080000000000001,60123.4191,48815.194,40423.5874,318654.1212,258720.5282
300320.SZ,20210322,5.4,1.8107,2.1866,0.7,1.7573,1.4486,1.4345,60123.4191,48815.194,40423.5874,324666.4631,263602.0476
300320.SZ,20210319,5.31,2.1053,2.5424,0.72,1.7280000000000002,1.4245,1.4106,60123.4191,48815.194,40423.5874,319255.3554,259208.6801
300320.SZ,20210318,5.39,2.2305,2.6935,0.68,1.754,1.4459,1.4319,60123.4191,48815.194,40423.5874,324065.2289,263113.8957
300320.SZ,20210317,5.47,2.4287,2.9329,0.6,1.78,1.4674,1.4531,60123.4191,48815.194,40423.5874,328875.1025,267019.1112
300320.SZ,20210316,5.56,3.2819,3.9632,0.62,1.8093,1.4916,1.4769999999999999,60123.4191,48815.194,40423.5874,334286.2102,271412.4786
300320.SZ,20210315,5.53,2.8412,3.431,0.51,1.7996,1.4835,1.4691,60123.4191,48815.194,40423.5874,332482.5076,269948.0228
300320.SZ,20210312,5.39,3.7626,4.5437,0.7,1.754,1.4459,1.4319,60123.4191,48815.194,40423.5874,324065.2289,263113.8957
300320.SZ,20210311,5.4,4.0006,4.8311,0.82,1.7573,1.4486,1.4345,60123.4191,48815.194,40423.5874,324666.4631,263602.0476
300320.SZ,20210310,5.33,6.4892,7.8363,1.68,1.7345,1.4298,1.4159,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210309,5.72,9.2573,11.1791,4.01,1.8614,1.5345,1.5195,60123.4191,48815.194,40423.5874,343905.9573,279222.9097
300320.SZ,20210308,5.52,4.2139,5.0886,2.43,1.7963,1.4808,1.4664,60123.4191,48815.194,40423.5874,331881.2734,269459.8709
300320.SZ,20210305,5.34,2.8894,3.5343,1.87,1.7377,1.4325,1.4186,60123.4191,46496.102,38011.582,321059.058,248289.1847
300320.SZ,20210304,5.21,1.8962,2.3148,1.21,1.7251,1.3977,1.3726,60123.4191,46403.1886,38011.582,313243.0135,241760.6126
300320.SZ,20210303,5.25,1.3027,1.5903,0.7,1.7384,1.4084,1.3831,60123.4191,46403.1886,38011.582,315647.9503,243616.7402
300320.SZ,20210302,5.19,1.6051,1.9594,0.84,1.7185,1.3923,1.3673,60123.4191,46403.1886,38011.582,312040.5451,240832.5488
300320.SZ,20210301,5.27,1.4324,1.7487,0.68,1.745,1.4138,1.3884,60123.4191,46403.1886,38011.582,316850.4187,244544.8039
